number,construction,sentence,item,grammaticality,num_words,prob
785,p_prel,It is the case that books which I have studied confuse,any,0,11,0.001325582037679851
786,p_ppp,The books in these places confuse,any,0,6,0.0014069989556446671
787,p_ppp,Many of the books in these places confuse,any,0,8,0.0010687129106372595
788,p_ppp,It is the case that the books in these places confuse,any,0,11,0.001170836971141398
789,p_nrel,The books which I have not studied confuse,any,1,8,0.0010341359302401543
790,p_nrel,Many of the books which I have not studied confuse,any,1,10,0.0006817283574491739
791,p_nrel,It is the case that the books which I have not studied confuse,any,1,13,0.0014022657414898276
792,p_npp,The books in none of these places confuse,any,1,8,0.020419707521796227
793,p_npp,Many of the books in none of these places confuse,any,1,10,0.009973789565265179
794,p_npp,It is the case that books in none of these places confuse,any,1,12,0.006573783699423075
795,n_pn,No books confuse,any,1,3,0.0027513294480741024
796,n_pn,None of the books confuse,any,1,5,0.012858879752457142
797,n_pn,It is not the case that the books confuse,any,1,9,0.00908020418137312
798,n_prel,No books which I have studied confuse,any,1,7,0.0033537535928189754
799,n_prel,None of the books which I have studied confuse,any,1,9,0.010267576202750206
800,n_prel,It is not the case that the books which I have studied confuse,any,1,13,0.01247219368815422
801,n_ppp,No books in these places confuse,any,1,6,0.0023420436773449183
802,n_ppp,None of the books in these places confuse,any,1,8,0.012081658467650414
803,n_ppp,It is not the case that books in these places confuse,any,1,11,0.0030299604404717684
804,n_nrel,No books which I have not studied confuse,any,1,8,0.002509957877919078
805,n_nrel,None of the books which I have not have studied confuse,any,1,11,0.005458473693579435
806,n_nrel,It is not the case that the books which I have not studied confuse,any,1,14,0.011215904727578163
807,n_npp,No books in none of these places confuse,any,1,8,0.008646178990602493
808,n_npp,None of the books in none of these places confuse,any,1,10,0.01396549679338932
809,n_npp,It is not the case that books in none of these places confuse,any,1,13,0.005401343107223511
810,p_pn,The books inspired,any,0,3,0.00017591312644071877
811,p_pn,Many of the books inspired,any,0,5,7.598185766255483e-05
812,p_pn,It is the case that the books inspired,any,0,8,0.000569445313885808
813,p_prel,The books which I have studied inspired,any,0,7,0.00029589838231913745
814,p_prel,Many of the books which I have studied inspired,any,0,9,0.00028267642483115196
815,p_prel,It is the case that books which I have studied inspired,any,0,11,0.00046343181747943163
816,p_ppp,The books in these places inspired,any,0,6,0.0001927089033415541
817,p_ppp,Many of the books in these places inspired,any,0,8,0.000201658986043185
818,p_ppp,It is the case that the books in these places inspired,any,0,11,0.0005118168191984296
819,p_nrel,The books which I have not studied inspired,any,1,8,0.000848021765705198
820,p_nrel,Many of the books which I have not studied inspired,any,1,10,0.0007194189238362014
821,p_nrel,It is the case that the books which I have not studied inspired,any,1,13,0.0020495743956416845
822,p_npp,The books in none of these places inspired,any,1,8,0.09187866002321243
823,p_npp,Many of the books in none of these places inspired,any,1,10,0.07065271586179733
824,p_npp,It is the case that books in none of these places inspired,any,1,12,0.04784787818789482
825,n_pn,No books inspired,any,1,3,0.0015024692984297872
826,n_pn,None of the books inspired,any,1,5,0.014203926548361778
827,n_pn,It is not the case that the books inspired,any,1,9,0.018580777570605278
828,n_prel,No books which I have studied inspired,any,1,7,0.007310429587960243
829,n_prel,None of the books which I have studied inspired,any,1,9,0.03160298615694046
830,n_prel,It is not the case that the books which I have studied inspired,any,1,13,0.022043215110898018
831,n_ppp,No books in these places inspired,any,1,6,0.010283254086971283
832,n_ppp,None of the books in these places inspired,any,1,8,0.03772298991680145
833,n_ppp,It is not the case that books in these places inspired,any,1,11,0.007795033045113087
834,n_nrel,No books which I have not studied inspired,any,1,8,0.007567576132714748
835,n_nrel,None of the books which I have not have studied inspired,any,1,11,0.035109978169202805
836,n_nrel,It is not the case that the books which I have not studied inspired,any,1,14,0.044258229434490204
837,n_npp,No books in none of these places inspired,any,1,8,0.037144750356674194
838,n_npp,None of the books in none of these places inspired,any,1,10,0.06880774348974228
839,n_npp,It is not the case that books in none of these places inspired,any,1,13,0.03917890414595604
840,p_pn,The books will change,any,0,4,0.0006161804194562137
841,p_pn,Many of the books will change,any,0,6,0.0006765868165530264
842,p_pn,It is the case that the books will change,any,0,9,0.0006959502352401614
843,p_prel,The books which I have studied will change,any,0,8,0.0012938472209498286
844,p_prel,Many of the books which I have studied will change,any,0,10,0.0013007944216951728
845,p_prel,It is the case that books which I have studied will change,any,0,12,0.0009055504342541099
846,p_ppp,The books in these places will change,any,0,7,0.0006268182769417763
847,p_ppp,Many of the books in these places will change,any,0,9,0.0006472275126725435
848,p_ppp,It is the case that the books in these places will change,any,0,12,0.000662872742395848
849,p_nrel,The books which I have not studied will change,any,1,9,0.0022000253666192293
850,p_nrel,Many of the books which I have not studied will change,any,1,11,0.002173240063712001
851,p_nrel,It is the case that the books which I have not studied will change,any,1,14,0.0020509129390120506
852,p_npp,The books in none of these places will change,any,1,9,0.012758860364556313
853,p_npp,Many of the books in none of these places will change,any,1,11,0.010438884608447552
854,p_npp,It is the case that books in none of these places will change,any,1,13,0.00732965674251318
855,n_pn,No books will change,any,1,4,0.0031307144090533257
856,n_pn,None of the books will change,any,1,6,0.011188100092113018
857,n_pn,It is not the case that the books will change,any,1,10,0.014730553142726421
858,n_prel,No books which I have studied will change,any,1,8,0.005643476266413927
859,n_prel,None of the books which I have studied will change,any,1,10,0.016502121463418007
860,n_prel,It is not the case that the books which I have studied will change,any,1,14,0.021763604134321213
861,n_ppp,No books in these places will change,any,1,7,0.002278645057231188
862,n_ppp,None of the books in these places will change,any,1,9,0.010224186815321445
863,n_ppp,It is not the case that books in these places will change,any,1,12,0.0043723974376916885
864,n_nrel,No books which I have not studied will change,any,1,9,0.007712506223469973
865,n_nrel,None of the books which I have not have studied will change,any,1,12,0.017958445474505424
866,n_nrel,It is not the case that the books which I have not studied will change,any,1,15,0.02254175767302513
867,n_npp,No books in none of these places will change,any,1,9,0.0051047103479504585
868,n_npp,None of the books in none of these places will change,any,1,11,0.01006215251982212
869,n_npp,It is not the case that books in none of these places will change,any,1,14,0.006384904030710459
870,p_pn,The books impress,any,0,3,0.0009194596786983311
871,p_pn,Many of the books impress,any,0,5,0.0005540779675357044
872,p_pn,It is the case that the books impress,any,0,8,0.0010855516884475946
873,p_prel,The books which I have studied impress,any,0,7,0.0005492466152645648
874,p_prel,Many of the books which I have studied impress,any,0,9,0.0004773920518346131
875,p_prel,It is the case that books which I have studied impress,any,0,11,0.0010530477156862617
876,p_ppp,The books in these places impress,any,0,6,0.0009779819520190358
877,p_ppp,Many of the books in these places impress,any,0,8,0.0007182295667007565
878,p_ppp,It is the case that the books in these places impress,any,0,11,0.0011655156267806888
879,p_nrel,The books which I have not studied impress,any,1,8,0.0009765262366272509
880,p_nrel,Many of the books which I have not studied impress,any,1,10,0.0008111774805001915
881,p_nrel,It is the case that the books which I have not studied impress,any,1,13,0.0018282063538208604
882,p_npp,The books in none of these places impress,any,1,8,0.015946293249726295
883,p_npp,Many of the books in none of these places impress,any,1,10,0.013052924536168575
884,p_npp,It is the case that books in none of these places impress,any,1,12,0.025587648153305054
885,n_pn,No books impress,any,1,3,0.0024304233957082033
886,n_pn,None of the books impress,any,1,5,0.00839139148592949
887,n_pn,It is not the case that the books impress,any,1,9,0.0160689540207386
888,n_prel,No books which I have studied impress,any,1,7,0.0021091902162879705
889,n_prel,None of the books which I have studied impress,any,1,9,0.007771434262394905
890,n_prel,It is not the case that the books which I have studied impress,any,1,13,0.013644181191921234
891,n_ppp,No books in these places impress,any,1,6,0.00417186738923192
892,n_ppp,None of the books in these places impress,any,1,8,0.009915340691804886
893,n_ppp,It is not the case that books in these places impress,any,1,11,0.01673034206032753
894,n_nrel,No books which I have not studied impress,any,1,8,0.0031806076876819134
895,n_nrel,None of the books which I have not have studied impress,any,1,11,0.006647546775639057
896,n_nrel,It is not the case that the books which I have not studied impress,any,1,14,0.023090921342372894
897,n_npp,No books in none of these places impress,any,1,8,0.01007817778736353
898,n_npp,None of the books in none of these places impress,any,1,10,0.012375806458294392
899,n_npp,It is not the case that books in none of these places impress,any,1,13,0.027952680364251137
900,p_pn,The raccoons have done,any,0,4,0.00028429983649402857
901,p_pn,Many of the raccoons have done,any,0,6,0.0002926038287114352
902,p_pn,It is the case that the raccoons have done,any,0,9,0.0005078259273432195
903,p_prel,The raccoons which I have studied have done,any,0,8,0.0002495635999366641
904,p_prel,Many of the raccoons which I have studied have done,any,0,10,0.0003295337373856455
905,p_prel,It is the case that raccoons which I have studied have done,any,0,12,0.00023660037550143898
906,p_ppp,The raccoons in these places have done,any,0,7,0.00036718384944833815
907,p_ppp,Many of the raccoons in these places have done,any,0,9,0.0003921586903743446
908,p_ppp,It is the case that the raccoons in these places have done,any,0,12,0.0005038651870563626
909,p_nrel,The raccoons which I have not studied have done,any,1,9,0.0004355901328381151
910,p_nrel,Many of the raccoons which I have not studied have done,any,1,11,0.0005699667381122708
911,p_nrel,It is the case that the raccoons which I have not studied have done,any,1,14,0.000803579983767122
912,p_npp,The raccoons in none of these places have done,any,1,9,0.08245459198951721
913,p_npp,Many of the raccoons in none of these places have done,any,1,11,0.1053677350282669
914,p_npp,It is the case that raccoons in none of these places have done,any,1,13,0.1241297572851181
915,n_pn,No raccoons have done,any,1,4,0.029155032709240913
916,n_pn,None of the raccoons have done,any,1,6,0.09363707154989243
917,n_pn,It is not the case that the raccoons have done,any,1,10,0.07216598838567734
918,n_prel,No raccoons which I have studied have done,any,1,8,0.009100064635276794
919,n_prel,None of the raccoons which I have studied have done,any,1,10,0.07433242350816727
920,n_prel,It is not the case that the raccoons which I have studied have done,any,1,14,0.056215476244688034
921,n_ppp,No raccoons in these places have done,any,1,7,0.031370922923088074
922,n_ppp,None of the raccoons in these places have done,any,1,9,0.10538164526224136
923,n_ppp,It is not the case that raccoons in these places have done,any,1,12,0.06915811449289322
924,n_nrel,No raccoons which I have not studied have done,any,1,9,0.035924430936574936
925,n_nrel,None of the raccoons which I have not have studied have done,any,1,12,0.07907601445913315
926,n_nrel,It is not the case that the raccoons which I have not studied have done,any,1,15,0.07995109260082245
927,n_npp,No raccoons in none of these places have done,any,1,9,0.054108377546072006
928,n_npp,None of the raccoons in none of these places have done,any,1,11,0.09170446544885635
929,n_npp,It is not the case that raccoons in none of these places have done,any,1,14,0.10089405626058578
930,p_pn,The raccoons will impact,any,0,4,0.0033360542729496956
931,p_pn,Many of the raccoons will impact,any,0,6,0.0024426989257335663
932,p_pn,It is the case that the raccoons will impact,any,0,9,0.003517069621011615
933,p_prel,The raccoons which I have studied will impact,any,0,8,0.0034678394440561533
934,p_prel,Many of the raccoons which I have studied will impact,any,0,10,0.00266666105017066
935,p_prel,It is the case that raccoons which I have studied will impact,any,0,12,0.00244098249822855
936,p_ppp,The raccoons in these places will impact,any,0,7,0.0015810865443199873
937,p_ppp,Many of the raccoons in these places will impact,any,0,9,0.0018028728663921356
938,p_ppp,It is the case that the raccoons in these places will impact,any,0,12,0.0019234399078413844
939,p_nrel,The raccoons which I have not studied will impact,any,1,9,0.00707991560921073
940,p_nrel,Many of the raccoons which I have not studied will impact,any,1,11,0.004972262308001518
941,p_nrel,It is the case that the raccoons which I have not studied will impact,any,1,14,0.005585193168371916
942,p_npp,The raccoons in none of these places will impact,any,1,9,0.023808468133211136
943,p_npp,Many of the raccoons in none of these places will impact,any,1,11,0.024477927014231682
944,p_npp,It is the case that raccoons in none of these places will impact,any,1,13,0.01927095837891102
945,n_pn,No raccoons will impact,any,1,4,0.014240901917219162
946,n_pn,None of the raccoons will impact,any,1,6,0.033654265105724335
947,n_pn,It is not the case that the raccoons will impact,any,1,10,0.028464892879128456
948,n_prel,No raccoons which I have studied will impact,any,1,8,0.00807497650384903
949,n_prel,None of the raccoons which I have studied will impact,any,1,10,0.019593525677919388
950,n_prel,It is not the case that the raccoons which I have studied will impact,any,1,14,0.02524205669760704
951,n_ppp,No raccoons in these places will impact,any,1,7,0.004579274915158749
952,n_ppp,None of the raccoons in these places will impact,any,1,9,0.0222428347915411
953,n_ppp,It is not the case that raccoons in these places will impact,any,1,12,0.011872467584908009
954,n_nrel,No raccoons which I have not studied will impact,any,1,9,0.01577061042189598
955,n_nrel,None of the raccoons which I have not have studied will impact,any,1,12,0.019183838739991188
956,n_nrel,It is not the case that the raccoons which I have not studied will impact,any,1,15,0.02649933472275734
957,n_npp,No raccoons in none of these places will impact,any,1,9,0.0172291062772274
958,n_npp,None of the raccoons in none of these places will impact,any,1,11,0.02167973853647709
959,n_npp,It is not the case that raccoons in none of these places will impact,any,1,14,0.01611415483057499
960,p_pn,The raccoons confuse,any,0,3,0.002389659872278571
961,p_pn,Many of the raccoons confuse,any,0,5,0.0010290167992934585
962,p_pn,It is the case that the raccoons confuse,any,0,8,0.001469436101615429
963,p_prel,The raccoons which I have studied confuse,any,0,7,0.0020837057381868362
964,p_prel,Many of the raccoons which I have studied confuse,any,0,9,0.0016618998488411307
965,p_prel,It is the case that raccoons which I have studied confuse,any,0,11,0.0016132687451317906
966,p_ppp,The raccoons in these places confuse,any,0,6,0.0020803590305149555
967,p_ppp,Many of the raccoons in these places confuse,any,0,8,0.0013702638680115342
968,p_ppp,It is the case that the raccoons in these places confuse,any,0,11,0.0015203413786366582
969,p_nrel,The raccoons which I have not studied confuse,any,1,8,0.0015238822670653462
970,p_nrel,Many of the raccoons which I have not studied confuse,any,1,10,0.0011485327268019319
971,p_nrel,It is the case that the raccoons which I have not studied confuse,any,1,13,0.001634421874769032
972,p_npp,The raccoons in none of these places confuse,any,1,8,0.021454934030771255
973,p_npp,Many of the raccoons in none of these places confuse,any,1,10,0.01290138904005289
974,p_npp,It is the case that raccoons in none of these places confuse,any,1,12,0.009868408553302288
975,n_pn,No raccoons confuse,any,1,3,0.0040985275991261005
976,n_pn,None of the raccoons confuse,any,1,5,0.009172860532999039
977,n_pn,It is not the case that the raccoons confuse,any,1,9,0.005967858713120222
978,n_prel,No raccoons which I have studied confuse,any,1,7,0.0029145851731300354
979,n_prel,None of the raccoons which I have studied confuse,any,1,9,0.00983969122171402
980,n_prel,It is not the case that the raccoons which I have studied confuse,any,1,13,0.009733074344694614
981,n_ppp,No raccoons in these places confuse,any,1,6,0.0038072422612458467
982,n_ppp,None of the raccoons in these places confuse,any,1,8,0.013288023881614208
983,n_ppp,It is not the case that raccoons in these places confuse,any,1,11,0.0036198971793055534
984,n_nrel,No raccoons which I have not studied confuse,any,1,8,0.0027079086285084486
985,n_nrel,None of the raccoons which I have not have studied confuse,any,1,11,0.006241907831281424
986,n_nrel,It is not the case that the raccoons which I have not studied confuse,any,1,14,0.012194470502436161
987,n_npp,No raccoons in none of these places confuse,any,1,8,0.013096936047077179
988,n_npp,None of the raccoons in none of these places confuse,any,1,10,0.01787746138870716
989,n_npp,It is not the case that raccoons in none of these places confuse,any,1,13,0.007426074706017971
990,p_pn,The raccoons inspired,any,0,3,0.00017539330292493105
991,p_pn,Many of the raccoons inspired,any,0,5,0.00011192215606570244
992,p_pn,It is the case that the raccoons inspired,any,0,8,0.0006174370646476746
993,p_prel,The raccoons which I have studied inspired,any,0,7,0.00025576906045898795
994,p_prel,Many of the raccoons which I have studied inspired,any,0,9,0.00032056946656666696
995,p_prel,It is the case that raccoons which I have studied inspired,any,0,11,0.0004543938266579062
996,p_ppp,The raccoons in these places inspired,any,0,6,0.00018744489352684468
997,p_ppp,Many of the raccoons in these places inspired,any,0,8,0.0001958519424078986
998,p_ppp,It is the case that the raccoons in these places inspired,any,0,11,0.0005208947695791721
999,p_nrel,The raccoons which I have not studied inspired,any,1,8,0.0008237494039349258
1000,p_nrel,Many of the raccoons which I have not studied inspired,any,1,10,0.0012061315355822444
1001,p_nrel,It is the case that the raccoons which I have not studied inspired,any,1,13,0.0023412571754306555
1002,p_npp,The raccoons in none of these places inspired,any,1,8,0.07453328371047974
1003,p_npp,Many of the raccoons in none of these places inspired,any,1,10,0.07131477445363998
1004,p_npp,It is the case that raccoons in none of these places inspired,any,1,12,0.05685410648584366
1005,n_pn,No raccoons inspired,any,1,3,0.0038012268487364054
1006,n_pn,None of the raccoons inspired,any,1,5,0.013067328371107578
1007,n_pn,It is not the case that the raccoons inspired,any,1,9,0.02000596933066845
1008,n_prel,No raccoons which I have studied inspired,any,1,7,0.00147467281203717
1009,n_prel,None of the raccoons which I have studied inspired,any,1,9,0.03150859475135803
1010,n_prel,It is not the case that the raccoons which I have studied inspired,any,1,13,0.022617444396018982
1011,n_ppp,No raccoons in these places inspired,any,1,6,0.0021906057372689247
1012,n_ppp,None of the raccoons in these places inspired,any,1,8,0.04239490628242493
1013,n_ppp,It is not the case that raccoons in these places inspired,any,1,11,0.01382911205291748
1014,n_nrel,No raccoons which I have not studied inspired,any,1,8,0.011600788682699203
1015,n_nrel,None of the raccoons which I have not have studied inspired,any,1,11,0.041295140981674194
1016,n_nrel,It is not the case that the raccoons which I have not studied inspired,any,1,14,0.047846607863903046
1017,n_npp,No raccoons in none of these places inspired,any,1,8,0.03477059677243233
1018,n_npp,None of the raccoons in none of these places inspired,any,1,10,0.06932222843170166
1019,n_npp,It is not the case that raccoons in none of these places inspired,any,1,13,0.04563145339488983
1020,p_pn,The raccoons will change,any,0,4,0.0006443815655075014
1021,p_pn,Many of the raccoons will change,any,0,6,0.00019609241280704737
1022,p_pn,It is the case that the raccoons will change,any,0,9,0.0006851133075542748
1023,p_prel,The raccoons which I have studied will change,any,0,8,0.0017618153942748904
1024,p_prel,Many of the raccoons which I have studied will change,any,0,10,0.00046715664211660624
1025,p_prel,It is the case that raccoons which I have studied will change,any,0,12,0.0006966441869735718
1026,p_ppp,The raccoons in these places will change,any,0,7,0.000685778446495533
1027,p_ppp,Many of the raccoons in these places will change,any,0,9,0.0002663440245669335
1028,p_ppp,It is the case that the raccoons in these places will change,any,0,12,0.000631973787676543
1029,p_nrel,The raccoons which I have not studied will change,any,1,9,0.003824535058811307
1030,p_nrel,Many of the raccoons which I have not studied will change,any,1,11,0.0011859012302011251
1031,p_nrel,It is the case that the raccoons which I have not studied will change,any,1,14,0.0024575344286859035
1032,p_npp,The raccoons in none of these places will change,any,1,9,0.011144348420202732
1033,p_npp,Many of the raccoons in none of these places will change,any,1,11,0.003882752498611808
1034,p_npp,It is the case that raccoons in none of these places will change,any,1,13,0.004136056639254093
1035,n_pn,No raccoons will change,any,1,4,0.00541714858263731
1036,n_pn,None of the raccoons will change,any,1,6,0.003836696967482567
1037,n_pn,It is not the case that the raccoons will change,any,1,10,0.0075913709588348866
1038,n_prel,No raccoons which I have studied will change,any,1,8,0.005099837202578783
1039,n_prel,None of the raccoons which I have studied will change,any,1,10,0.010620815679430962
1040,n_prel,It is not the case that the raccoons which I have studied will change,any,1,14,0.014292986132204533
1041,n_ppp,No raccoons in these places will change,any,1,7,0.002191832521930337
1042,n_ppp,None of the raccoons in these places will change,any,1,9,0.005065211094915867
1043,n_ppp,It is not the case that raccoons in these places will change,any,1,12,0.0038815008010715246
1044,n_nrel,No raccoons which I have not studied will change,any,1,9,0.013323777355253696
1045,n_nrel,None of the raccoons which I have not have studied will change,any,1,12,0.012201136909425259
1046,n_nrel,It is not the case that the raccoons which I have not studied will change,any,1,15,0.015949327498674393
1047,n_npp,No raccoons in none of these places will change,any,1,9,0.0067350175231695175
1048,n_npp,None of the raccoons in none of these places will change,any,1,11,0.004758833907544613
1049,n_npp,It is not the case that raccoons in none of these places will change,any,1,14,0.003393617458641529
1050,p_pn,The raccoons impress,any,0,3,0.0010377869475632906
1051,p_pn,Many of the raccoons impress,any,0,5,0.0006621407228522003
1052,p_pn,It is the case that the raccoons impress,any,0,8,0.0009404594893567264
1053,p_prel,The raccoons which I have studied impress,any,0,7,0.00035353173734620214
1054,p_prel,Many of the raccoons which I have studied impress,any,0,9,0.0003547940286807716
1055,p_prel,It is the case that raccoons which I have studied impress,any,0,11,0.0009795274818316102
1056,p_ppp,The raccoons in these places impress,any,0,6,0.0013170598540455103
1057,p_ppp,Many of the raccoons in these places impress,any,0,8,0.00106124731246382
1058,p_ppp,It is the case that the raccoons in these places impress,any,0,11,0.0011536915553733706
1059,p_nrel,The raccoons which I have not studied impress,any,1,8,0.0007011493435129523
1060,p_nrel,Many of the raccoons which I have not studied impress,any,1,10,0.0006538210436701775
1061,p_nrel,It is the case that the raccoons which I have not studied impress,any,1,13,0.0015135279390960932
1062,p_npp,The raccoons in none of these places impress,any,1,8,0.014905353076756
1063,p_npp,Many of the raccoons in none of these places impress,any,1,10,0.017541155219078064
1064,p_npp,It is the case that raccoons in none of these places impress,any,1,12,0.03131831809878349
1065,n_pn,No raccoons impress,any,1,3,0.0045837657526135445
1066,n_pn,None of the raccoons impress,any,1,5,0.013747137039899826
1067,n_pn,It is not the case that the raccoons impress,any,1,9,0.018732832744717598
1068,n_prel,No raccoons which I have studied impress,any,1,7,0.0008619188447482884
1069,n_prel,None of the raccoons which I have studied impress,any,1,9,0.007177871186286211
1070,n_prel,It is not the case that the raccoons which I have studied impress,any,1,13,0.009082245640456676
1071,n_ppp,No raccoons in these places impress,any,1,6,0.0024376383516937494
1072,n_ppp,None of the raccoons in these places impress,any,1,8,0.017039690166711807
1073,n_ppp,It is not the case that raccoons in these places impress,any,1,11,0.021649358794093132
1074,n_nrel,No raccoons which I have not studied impress,any,1,8,0.00411556102335453
1075,n_nrel,None of the raccoons which I have not have studied impress,any,1,11,0.008946339599788189
1076,n_nrel,It is not the case that the raccoons which I have not studied impress,any,1,14,0.023064294829964638
1077,n_npp,No raccoons in none of these places impress,any,1,8,0.009217442944645882
1078,n_npp,None of the raccoons in none of these places impress,any,1,10,0.01578846201300621
1079,n_npp,It is not the case that raccoons in none of these places impress,any,1,13,0.032849542796611786
1080,p_pn,The mountaineers have done,any,0,4,0.0002457111550029367
1081,p_pn,Many of the mountaineers have done,any,0,6,0.00036064916639588773
1082,p_pn,It is the case that the mountaineers have done,any,0,9,0.0005232305848039687
1083,p_prel,The mountaineers which I have studied have done,any,0,8,0.0003518185403663665
1084,p_prel,Many of the mountaineers which I have studied have done,any,0,10,0.0005577903357334435
1085,p_prel,It is the case that mountaineers which I have studied have done,any,0,12,0.00033029430778697133
1086,p_ppp,The mountaineers in these places have done,any,0,7,0.0004217225359752774
1087,p_ppp,Many of the mountaineers in these places have done,any,0,9,0.0005742532084695995
1088,p_ppp,It is the case that the mountaineers in these places have done,any,0,12,0.0006652342854067683
1089,p_nrel,The mountaineers which I have not studied have done,any,1,9,0.00047898993943817914
1090,p_nrel,Many of the mountaineers which I have not studied have done,any,1,11,0.0007513665477745235
1091,p_nrel,It is the case that the mountaineers which I have not studied have done,any,1,14,0.0009611703571863472
1092,p_npp,The mountaineers in none of these places have done,any,1,9,0.07832179963588715
1093,p_npp,Many of the mountaineers in none of these places have done,any,1,11,0.10174836963415146
1094,p_npp,It is the case that mountaineers in none of these places have done,any,1,13,0.10150688141584396
1095,n_pn,No mountaineers have done,any,1,4,0.0005252590053714812
1096,n_pn,None of the mountaineers have done,any,1,6,0.07370294630527496
1097,n_pn,It is not the case that the mountaineers have done,any,1,10,0.07000832259654999
1098,n_prel,No mountaineers which I have studied have done,any,1,8,0.000710242020431906
1099,n_prel,None of the mountaineers which I have studied have done,any,1,10,0.06947755813598633
1100,n_prel,It is not the case that the mountaineers which I have studied have done,any,1,14,0.06096762418746948
1101,n_ppp,No mountaineers in these places have done,any,1,7,0.0006998504977673292
1102,n_ppp,None of the mountaineers in these places have done,any,1,9,0.10377350449562073
1103,n_ppp,It is not the case that mountaineers in these places have done,any,1,12,0.06717841327190399
1104,n_nrel,No mountaineers which I have not studied have done,any,1,9,0.002612414536997676
1105,n_nrel,None of the mountaineers which I have not have studied have done,any,1,12,0.07037613540887833
1106,n_nrel,It is not the case that the mountaineers which I have not studied have done,any,1,15,0.07177486270666122
1107,n_npp,No mountaineers in none of these places have done,any,1,9,0.06012200936675072
1108,n_npp,None of the mountaineers in none of these places have done,any,1,11,0.09733854234218597
1109,n_npp,It is not the case that mountaineers in none of these places have done,any,1,14,0.09173799306154251
1110,p_pn,The mountaineers will impact,any,0,4,0.003993540070950985
1111,p_pn,Many of the mountaineers will impact,any,0,6,0.0037127812393009663
1112,p_pn,It is the case that the mountaineers will impact,any,0,9,0.004109045024961233
1113,p_prel,The mountaineers which I have studied will impact,any,0,8,0.004942284431308508
1114,p_prel,Many of the mountaineers which I have studied will impact,any,0,10,0.0034631057642400265
1115,p_prel,It is the case that mountaineers which I have studied will impact,any,0,12,0.0025261177215725183
1116,p_ppp,The mountaineers in these places will impact,any,0,7,0.002143773715943098
1117,p_ppp,Many of the mountaineers in these places will impact,any,0,9,0.002852777950465679
1118,p_ppp,It is the case that the mountaineers in these places will impact,any,0,12,0.00290752318687737
1119,p_nrel,The mountaineers which I have not studied will impact,any,1,9,0.006700936239212751
1120,p_nrel,Many of the mountaineers which I have not studied will impact,any,1,11,0.005228492431342602
1121,p_nrel,It is the case that the mountaineers which I have not studied will impact,any,1,14,0.005862341728061438
1122,p_npp,The mountaineers in none of these places will impact,any,1,9,0.028388356789946556
1123,p_npp,Many of the mountaineers in none of these places will impact,any,1,11,0.03390675038099289
1124,p_npp,It is the case that mountaineers in none of these places will impact,any,1,13,0.029349548742175102
1125,n_pn,No mountaineers will impact,any,1,4,0.0076405080035328865
1126,n_pn,None of the mountaineers will impact,any,1,6,0.04202298820018768
1127,n_pn,It is not the case that the mountaineers will impact,any,1,10,0.031475622206926346
1128,n_prel,No mountaineers which I have studied will impact,any,1,8,0.007229407783597708
1129,n_prel,None of the mountaineers which I have studied will impact,any,1,10,0.02615385875105858
1130,n_prel,It is not the case that the mountaineers which I have studied will impact,any,1,14,0.025414859876036644
1131,n_ppp,No mountaineers in these places will impact,any,1,7,0.002674192190170288
1132,n_ppp,None of the mountaineers in these places will impact,any,1,9,0.036567337810993195
1133,n_ppp,It is not the case that mountaineers in these places will impact,any,1,12,0.01674875058233738
1134,n_nrel,No mountaineers which I have not studied will impact,any,1,9,0.01575169339776039
1135,n_nrel,None of the mountaineers which I have not have studied will impact,any,1,12,0.024697057902812958
1136,n_nrel,It is not the case that the mountaineers which I have not studied will impact,any,1,15,0.025266369804739952
1137,n_npp,No mountaineers in none of these places will impact,any,1,9,0.02019183151423931
1138,n_npp,None of the mountaineers in none of these places will impact,any,1,11,0.03132570907473564
1139,n_npp,It is not the case that mountaineers in none of these places will impact,any,1,14,0.023515837267041206
1140,p_pn,The mountaineers confuse,any,0,3,0.002311290241777897
1141,p_pn,Many of the mountaineers confuse,any,0,5,0.0010147282155230641
1142,p_pn,It is the case that the mountaineers confuse,any,0,8,0.0015395458322018385
1143,p_prel,The mountaineers which I have studied confuse,any,0,7,0.0030289117712527514
1144,p_prel,Many of the mountaineers which I have studied confuse,any,0,9,0.0015132520347833633
1145,p_prel,It is the case that mountaineers which I have studied confuse,any,0,11,0.001745149726048112
1146,p_ppp,The mountaineers in these places confuse,any,0,6,0.002351032104343176
1147,p_ppp,Many of the mountaineers in these places confuse,any,0,8,0.0013168773148208857
1148,p_ppp,It is the case that the mountaineers in these places confuse,any,0,11,0.0017544453730806708
1149,p_nrel,The mountaineers which I have not studied confuse,any,1,8,0.001471188385039568
1150,p_nrel,Many of the mountaineers which I have not studied confuse,any,1,10,0.0009305521380156279
1151,p_nrel,It is the case that the mountaineers which I have not studied confuse,any,1,13,0.0016808640211820602
1152,p_npp,The mountaineers in none of these places confuse,any,1,8,0.015647247433662415
1153,p_npp,Many of the mountaineers in none of these places confuse,any,1,10,0.00985183846205473
1154,p_npp,It is the case that mountaineers in none of these places confuse,any,1,12,0.007528537418693304
1155,n_pn,No mountaineers confuse,any,1,3,0.0027788232546299696
1156,n_pn,None of the mountaineers confuse,any,1,5,0.007460784167051315
1157,n_pn,It is not the case that the mountaineers confuse,any,1,9,0.004945533815771341
