number,construction,sentence,item,grammaticality,num_words,prob
989,n_npp,It is not the case that raccoons in none of these places confuse [MASK] astronomers.,any,1,15,0.0035767448134720325
990,p_pn,The raccoons inspired [MASK] revolutions.,any,0,5,0.0002380221849307418
991,p_pn,Many of the raccoons inspired [MASK] revolutions.,any,0,7,0.00031727112946100533
992,p_pn,It is the case that the raccoons inspired [MASK] revolutions.,any,0,10,0.0017460649833083153
993,p_prel,The raccoons which I have studied inspired [MASK] revolutions.,any,0,9,0.000678551965393126
994,p_prel,Many of the raccoons which I have studied inspired [MASK] revolutions.,any,0,11,0.000536371604539454
995,p_prel,It is the case that raccoons which I have studied inspired [MASK] revolutions.,any,0,13,0.0011328521650284529
996,p_ppp,The raccoons in these places inspired [MASK] revolutions.,any,0,8,0.00043187651317566633
997,p_ppp,Many of the raccoons in these places inspired [MASK] revolutions.,any,0,10,0.00045026233419775963
998,p_ppp,It is the case that the raccoons in these places inspired [MASK] revolutions.,any,0,13,0.0025082577485591173
999,p_nrel,The raccoons which I have not studied inspired [MASK] revolutions.,any,1,10,0.05110212787985802
1000,p_nrel,Many of the raccoons which I have not studied inspired [MASK] revolutions.,any,1,12,0.007836630567908287
1001,p_nrel,It is the case that the raccoons which I have not studied inspired [MASK] revolutions.,any,1,15,0.04775664210319519
1002,p_npp,The raccoons in none of these places inspired [MASK] revolutions.,any,1,10,0.2814388573169708
1003,p_npp,Many of the raccoons in none of these places inspired [MASK] revolutions.,any,1,12,0.013089840300381184
1004,p_npp,It is the case that raccoons in none of these places inspired [MASK] revolutions.,any,1,14,0.08517365902662277
1005,n_pn,No raccoons inspired [MASK] revolutions.,any,1,5,0.6037992835044861
1006,n_pn,None of the raccoons inspired [MASK] revolutions.,any,1,7,0.5461458563804626
1007,n_pn,It is not the case that the raccoons inspired [MASK] revolutions.,any,1,11,0.0526028573513031
1008,n_prel,No raccoons which I have studied inspired [MASK] revolutions.,any,1,9,0.29045677185058594
1009,n_prel,None of the raccoons which I have studied inspired [MASK] revolutions.,any,1,11,0.18620392680168152
1010,n_prel,It is not the case that the raccoons which I have studied inspired [MASK] revolutions.,any,1,15,0.007203801069408655
1011,n_ppp,No raccoons in these places inspired [MASK] revolutions.,any,1,8,0.3801279067993164
1012,n_ppp,None of the raccoons in these places inspired [MASK] revolutions.,any,1,10,0.3992367684841156
1013,n_ppp,It is not the case that raccoons in these places inspired [MASK] revolutions.,any,1,13,0.021500034257769585
1014,n_nrel,No raccoons which I have not studied inspired [MASK] revolutions.,any,1,10,0.36139237880706787
1015,n_nrel,None of the raccoons which I have not have studied inspired [MASK] revolutions.,any,1,13,0.19052326679229736
1016,n_nrel,It is not the case that the raccoons which I have not studied inspired [MASK] revolutions.,any,1,16,0.09130613505840302
1017,n_npp,No raccoons in none of these places inspired [MASK] revolutions.,any,1,10,0.31390801072120667
1018,n_npp,None of the raccoons in none of these places inspired [MASK] revolutions.,any,1,12,0.30939874053001404
1019,n_npp,It is not the case that raccoons in none of these places inspired [MASK] revolutions.,any,1,15,0.0943446010351181
1020,p_pn,The raccoons will change [MASK] lives.,any,0,6,1.3440009752230253e-05
1021,p_pn,Many of the raccoons will change [MASK] lives.,any,0,8,3.771452611545101e-06
1022,p_pn,It is the case that the raccoons will change [MASK] lives.,any,0,11,2.1270619981805794e-05
1023,p_prel,The raccoons which I have studied will change [MASK] lives.,any,0,10,5.274855357129127e-05
1024,p_prel,Many of the raccoons which I have studied will change [MASK] lives.,any,0,12,1.0921356079052202e-05
1025,p_prel,It is the case that raccoons which I have studied will change [MASK] lives.,any,0,14,1.6332956874975935e-05
1026,p_ppp,The raccoons in these places will change [MASK] lives.,any,0,9,1.5985871868906543e-05
1027,p_ppp,Many of the raccoons in these places will change [MASK] lives.,any,0,11,4.411106147017563e-06
1028,p_ppp,It is the case that the raccoons in these places will change [MASK] lives.,any,0,14,1.954147774085868e-05
1029,p_nrel,The raccoons which I have not studied will change [MASK] lives.,any,1,11,5.664304626407102e-05
1030,p_nrel,Many of the raccoons which I have not studied will change [MASK] lives.,any,1,13,1.356260781903984e-05
1031,p_nrel,It is the case that the raccoons which I have not studied will change [MASK] lives.,any,1,16,2.502449569874443e-05
1032,p_npp,The raccoons in none of these places will change [MASK] lives.,any,1,11,0.00025212924811057746
1033,p_npp,Many of the raccoons in none of these places will change [MASK] lives.,any,1,13,3.4969001717399806e-05
1034,p_npp,It is the case that raccoons in none of these places will change [MASK] lives.,any,1,15,8.855546184349805e-05
1035,n_pn,No raccoons will change [MASK] lives.,any,1,6,0.00023238903668243438
1036,n_pn,None of the raccoons will change [MASK] lives.,any,1,8,0.001024774624966085
1037,n_pn,It is not the case that the raccoons will change [MASK] lives.,any,1,12,3.693493636092171e-05
1038,n_prel,No raccoons which I have studied will change [MASK] lives.,any,1,10,0.0008416488417424262
1039,n_prel,None of the raccoons which I have studied will change [MASK] lives.,any,1,12,0.0009210404823534191
1040,n_prel,It is not the case that the raccoons which I have studied will change [MASK] lives.,any,1,16,2.8186126655782573e-05
1041,n_ppp,No raccoons in these places will change [MASK] lives.,any,1,9,0.0002453171764500439
1042,n_ppp,None of the raccoons in these places will change [MASK] lives.,any,1,11,0.0005258778692223132
1043,n_ppp,It is not the case that raccoons in these places will change [MASK] lives.,any,1,14,1.988511394301895e-05
1044,n_nrel,No raccoons which I have not studied will change [MASK] lives.,any,1,11,0.0005443051923066378
1045,n_nrel,None of the raccoons which I have not have studied will change [MASK] lives.,any,1,14,0.000904293090570718
1046,n_nrel,It is not the case that the raccoons which I have not studied will change [MASK] lives.,any,1,17,3.869181091431528e-05
1047,n_npp,No raccoons in none of these places will change [MASK] lives.,any,1,11,0.0002710746193770319
1048,n_npp,None of the raccoons in none of these places will change [MASK] lives.,any,1,13,0.0003238661156501621
1049,n_npp,It is not the case that raccoons in none of these places will change [MASK] lives.,any,1,16,6.181871867738664e-05
1050,p_pn,The raccoons impress [MASK] ambassadors.,any,0,5,0.00020982140267733485
1051,p_pn,Many of the raccoons impress [MASK] ambassadors.,any,0,7,0.00017479616508353502
1052,p_pn,It is the case that the raccoons impress [MASK] ambassadors.,any,0,10,0.0007174407946877182
1053,p_prel,The raccoons which I have studied impress [MASK] ambassadors.,any,0,9,0.00032524706330150366
1054,p_prel,Many of the raccoons which I have studied impress [MASK] ambassadors.,any,0,11,0.000272566539933905
1055,p_prel,It is the case that raccoons which I have studied impress [MASK] ambassadors.,any,0,13,0.0006389848422259092
1056,p_ppp,The raccoons in these places impress [MASK] ambassadors.,any,0,8,0.0005082670832052827
1057,p_ppp,Many of the raccoons in these places impress [MASK] ambassadors.,any,0,10,0.00038249915814958513
1058,p_ppp,It is the case that the raccoons in these places impress [MASK] ambassadors.,any,0,13,0.0010102697415277362
1059,p_nrel,The raccoons which I have not studied impress [MASK] ambassadors.,any,1,10,0.0010202797129750252
1060,p_nrel,Many of the raccoons which I have not studied impress [MASK] ambassadors.,any,1,12,0.0005478087114170194
1061,p_nrel,It is the case that the raccoons which I have not studied impress [MASK] ambassadors.,any,1,15,0.0010772745590656996
1062,p_npp,The raccoons in none of these places impress [MASK] ambassadors.,any,1,10,0.0024166570510715246
1063,p_npp,Many of the raccoons in none of these places impress [MASK] ambassadors.,any,1,12,0.0009525940986350179
1064,p_npp,It is the case that raccoons in none of these places impress [MASK] ambassadors.,any,1,14,0.004126564599573612
1065,n_pn,No raccoons impress [MASK] ambassadors.,any,1,5,0.0014059400418773293
1066,n_pn,None of the raccoons impress [MASK] ambassadors.,any,1,7,0.0009516741847619414
1067,n_pn,It is not the case that the raccoons impress [MASK] ambassadors.,any,1,11,0.0014455374330282211
1068,n_prel,No raccoons which I have studied impress [MASK] ambassadors.,any,1,9,0.005344890523701906
1069,n_prel,None of the raccoons which I have studied impress [MASK] ambassadors.,any,1,11,0.004558349493891001
1070,n_prel,It is not the case that the raccoons which I have studied impress [MASK] ambassadors.,any,1,15,0.0006892585079185665
1071,n_ppp,No raccoons in these places impress [MASK] ambassadors.,any,1,8,0.003004301805049181
1072,n_ppp,None of the raccoons in these places impress [MASK] ambassadors.,any,1,10,0.0018754746997728944
1073,n_ppp,It is not the case that raccoons in these places impress [MASK] ambassadors.,any,1,13,0.0023386389948427677
1074,n_nrel,No raccoons which I have not studied impress [MASK] ambassadors.,any,1,10,0.006050438620150089
1075,n_nrel,None of the raccoons which I have not have studied impress [MASK] ambassadors.,any,1,13,0.004590571857988834
1076,n_nrel,It is not the case that the raccoons which I have not studied impress [MASK] ambassadors.,any,1,16,0.0017076492076739669
1077,n_npp,No raccoons in none of these places impress [MASK] ambassadors.,any,1,10,0.0019367951899766922
1078,n_npp,None of the raccoons in none of these places impress [MASK] ambassadors.,any,1,12,0.0017367269610986114
1079,n_npp,It is not the case that raccoons in none of these places impress [MASK] ambassadors.,any,1,15,0.004270714242011309
1080,p_pn,The mountaineers have done [MASK] harm.,any,0,6,0.00026603747392073274
1081,p_pn,Many of the mountaineers have done [MASK] harm.,any,0,8,0.000920519232749939
1082,p_pn,It is the case that the mountaineers have done [MASK] harm.,any,0,11,0.001092323800548911
1083,p_prel,The mountaineers which I have studied have done [MASK] harm.,any,0,10,0.00015689971041865647
1084,p_prel,Many of the mountaineers which I have studied have done [MASK] harm.,any,0,12,0.0011265797074884176
1085,p_prel,It is the case that mountaineers which I have studied have done [MASK] harm.,any,0,14,0.0008942305576056242
1086,p_ppp,The mountaineers in these places have done [MASK] harm.,any,0,9,0.000300732150208205
1087,p_ppp,Many of the mountaineers in these places have done [MASK] harm.,any,0,11,0.0010763667523860931
1088,p_ppp,It is the case that the mountaineers in these places have done [MASK] harm.,any,0,14,0.0009507005452178419
1089,p_nrel,The mountaineers which I have not studied have done [MASK] harm.,any,1,11,0.0011208896758034825
1090,p_nrel,Many of the mountaineers which I have not studied have done [MASK] harm.,any,1,13,0.00485074520111084
1091,p_nrel,It is the case that the mountaineers which I have not studied have done [MASK] harm.,any,1,16,0.005063815973699093
1092,p_npp,The mountaineers in none of these places have done [MASK] harm.,any,1,11,0.8053634762763977
1093,p_npp,Many of the mountaineers in none of these places have done [MASK] harm.,any,1,13,0.7224513292312622
1094,p_npp,It is the case that mountaineers in none of these places have done [MASK] harm.,any,1,15,0.8241102695465088
1095,n_pn,No mountaineers have done [MASK] harm.,any,1,6,0.903218150138855
1096,n_pn,None of the mountaineers have done [MASK] harm.,any,1,8,0.8950176239013672
1097,n_pn,It is not the case that the mountaineers have done [MASK] harm.,any,1,12,0.7294922471046448
1098,n_prel,No mountaineers which I have studied have done [MASK] harm.,any,1,10,0.7662425637245178
1099,n_prel,None of the mountaineers which I have studied have done [MASK] harm.,any,1,12,0.8264023661613464
1100,n_prel,It is not the case that the mountaineers which I have studied have done [MASK] harm.,any,1,16,0.314342737197876
1101,n_ppp,No mountaineers in these places have done [MASK] harm.,any,1,9,0.8689486980438232
1102,n_ppp,None of the mountaineers in these places have done [MASK] harm.,any,1,11,0.8446627855300903
1103,n_ppp,It is not the case that mountaineers in these places have done [MASK] harm.,any,1,14,0.5778870582580566
1104,n_nrel,No mountaineers which I have not studied have done [MASK] harm.,any,1,11,0.7169464826583862
1105,n_nrel,None of the mountaineers which I have not have studied have done [MASK] harm.,any,1,14,0.7937782406806946
1106,n_nrel,It is not the case that the mountaineers which I have not studied have done [MASK] harm.,any,1,17,0.3884498178958893
1107,n_npp,No mountaineers in none of these places have done [MASK] harm.,any,1,11,0.8253353834152222
1108,n_npp,None of the mountaineers in none of these places have done [MASK] harm.,any,1,13,0.872408926486969
1109,n_npp,It is not the case that mountaineers in none of these places have done [MASK] harm.,any,1,16,0.8229357600212097
1110,p_pn,The mountaineers will impact [MASK] legislation.,any,0,6,0.002990204840898514
1111,p_pn,Many of the mountaineers will impact [MASK] legislation.,any,0,8,0.0032915184274315834
1112,p_pn,It is the case that the mountaineers will impact [MASK] legislation.,any,0,11,0.011048267595469952
1113,p_prel,The mountaineers which I have studied will impact [MASK] legislation.,any,0,10,0.005287672858685255
1114,p_prel,Many of the mountaineers which I have studied will impact [MASK] legislation.,any,0,12,0.003303955774754286
1115,p_prel,It is the case that mountaineers which I have studied will impact [MASK] legislation.,any,0,14,0.00807015597820282
1116,p_ppp,The mountaineers in these places will impact [MASK] legislation.,any,0,9,0.004457380156964064
1117,p_ppp,Many of the mountaineers in these places will impact [MASK] legislation.,any,0,11,0.0029451362788677216
1118,p_ppp,It is the case that the mountaineers in these places will impact [MASK] legislation.,any,0,14,0.011144295334815979
1119,p_nrel,The mountaineers which I have not studied will impact [MASK] legislation.,any,1,11,0.008183152414858341
1120,p_nrel,Many of the mountaineers which I have not studied will impact [MASK] legislation.,any,1,13,0.005507582798600197
1121,p_nrel,It is the case that the mountaineers which I have not studied will impact [MASK] legislation.,any,1,16,0.010716166347265244
1122,p_npp,The mountaineers in none of these places will impact [MASK] legislation.,any,1,11,0.024122560396790504
1123,p_npp,Many of the mountaineers in none of these places will impact [MASK] legislation.,any,1,13,0.011769535019993782
1124,p_npp,It is the case that mountaineers in none of these places will impact [MASK] legislation.,any,1,15,0.024946056306362152
1125,n_pn,No mountaineers will impact [MASK] legislation.,any,1,6,0.02105780877172947
1126,n_pn,None of the mountaineers will impact [MASK] legislation.,any,1,8,0.03560464084148407
1127,n_pn,It is not the case that the mountaineers will impact [MASK] legislation.,any,1,12,0.025769837200641632
1128,n_prel,No mountaineers which I have studied will impact [MASK] legislation.,any,1,10,0.02077253721654415
1129,n_prel,None of the mountaineers which I have studied will impact [MASK] legislation.,any,1,12,0.030004089698195457
1130,n_prel,It is not the case that the mountaineers which I have studied will impact [MASK] legislation.,any,1,16,0.018178418278694153
1131,n_ppp,No mountaineers in these places will impact [MASK] legislation.,any,1,9,0.05056105926632881
1132,n_ppp,None of the mountaineers in these places will impact [MASK] legislation.,any,1,11,0.06189698353409767
1133,n_ppp,It is not the case that mountaineers in these places will impact [MASK] legislation.,any,1,14,0.023744143545627594
1134,n_nrel,No mountaineers which I have not studied will impact [MASK] legislation.,any,1,11,0.021241195499897003
1135,n_nrel,None of the mountaineers which I have not have studied will impact [MASK] legislation.,any,1,14,0.02744549885392189
1136,n_nrel,It is not the case that the mountaineers which I have not studied will impact [MASK] legislation.,any,1,17,0.019347485154867172
1137,n_npp,No mountaineers in none of these places will impact [MASK] legislation.,any,1,11,0.045203711837530136
1138,n_npp,None of the mountaineers in none of these places will impact [MASK] legislation.,any,1,13,0.06301585584878922
1139,n_npp,It is not the case that mountaineers in none of these places will impact [MASK] legislation.,any,1,16,0.03427402675151825
1140,p_pn,The mountaineers confuse [MASK] astronomers.,any,0,5,5.695969957741909e-05
1141,p_pn,Many of the mountaineers confuse [MASK] astronomers.,any,0,7,8.646208152640611e-05
1142,p_pn,It is the case that the mountaineers confuse [MASK] astronomers.,any,0,10,0.0001418698375346139
1143,p_prel,The mountaineers which I have studied confuse [MASK] astronomers.,any,0,9,0.0009667421691119671
1144,p_prel,Many of the mountaineers which I have studied confuse [MASK] astronomers.,any,0,11,0.0003927736252080649
1145,p_prel,It is the case that mountaineers which I have studied confuse [MASK] astronomers.,any,0,13,0.0004515178152360022
1146,p_ppp,The mountaineers in these places confuse [MASK] astronomers.,any,0,8,0.0002721328055486083
1147,p_ppp,Many of the mountaineers in these places confuse [MASK] astronomers.,any,0,10,0.00024952826788648963
1148,p_ppp,It is the case that the mountaineers in these places confuse [MASK] astronomers.,any,0,13,0.0003147106326650828
1149,p_nrel,The mountaineers which I have not studied confuse [MASK] astronomers.,any,1,10,0.0018235393799841404
1150,p_nrel,Many of the mountaineers which I have not studied confuse [MASK] astronomers.,any,1,12,0.0007925457321107388
1151,p_nrel,It is the case that the mountaineers which I have not studied confuse [MASK] astronomers.,any,1,15,0.0013728468911722302
1152,p_npp,The mountaineers in none of these places confuse [MASK] astronomers.,any,1,10,0.0014364882372319698
1153,p_npp,Many of the mountaineers in none of these places confuse [MASK] astronomers.,any,1,12,0.00076484982855618
1154,p_npp,It is the case that mountaineers in none of these places confuse [MASK] astronomers.,any,1,14,0.0009168552933260798
1155,n_pn,No mountaineers confuse [MASK] astronomers.,any,1,5,0.0020385473035275936
1156,n_pn,None of the mountaineers confuse [MASK] astronomers.,any,1,7,0.005028342362493277
1157,n_pn,It is not the case that the mountaineers confuse [MASK] astronomers.,any,1,11,0.00031260779360309243
1158,n_prel,No mountaineers which I have studied confuse [MASK] astronomers.,any,1,9,0.011233445256948471
1159,n_prel,None of the mountaineers which I have studied confuse [MASK] astronomers.,any,1,11,0.018467336893081665
1160,n_prel,It is not the case that the mountaineers which I have studied confuse [MASK] astronomers.,any,1,15,0.0012967283837497234
1161,n_ppp,No mountaineers in these places confuse [MASK] astronomers.,any,1,8,0.009373961947858334
1162,n_ppp,None of the mountaineers in these places confuse [MASK] astronomers.,any,1,10,0.005943627562373877
1163,n_ppp,It is not the case that mountaineers in these places confuse [MASK] astronomers.,any,1,13,0.0006116204313002527
1164,n_nrel,No mountaineers which I have not studied confuse [MASK] astronomers.,any,1,10,0.012322444468736649
1165,n_nrel,None of the mountaineers which I have not have studied confuse [MASK] astronomers.,any,1,13,0.02087542414665222
1166,n_nrel,It is not the case that the mountaineers which I have not studied confuse [MASK] astronomers.,any,1,16,0.0031829955987632275
1167,n_npp,No mountaineers in none of these places confuse [MASK] astronomers.,any,1,10,0.009267403744161129
1168,n_npp,None of the mountaineers in none of these places confuse [MASK] astronomers.,any,1,12,0.008988851681351662
1169,n_npp,It is not the case that mountaineers in none of these places confuse [MASK] astronomers.,any,1,15,0.0012107124784961343
1170,p_pn,The mountaineers inspired [MASK] revolutions.,any,0,5,0.00035467519774101675
1171,p_pn,Many of the mountaineers inspired [MASK] revolutions.,any,0,7,0.0004542267124634236
1172,p_pn,It is the case that the mountaineers inspired [MASK] revolutions.,any,0,10,0.0016014608554542065
1173,p_prel,The mountaineers which I have studied inspired [MASK] revolutions.,any,0,9,0.0004054384771734476
1174,p_prel,Many of the mountaineers which I have studied inspired [MASK] revolutions.,any,0,11,0.00038200122071430087
1175,p_prel,It is the case that mountaineers which I have studied inspired [MASK] revolutions.,any,0,13,0.000762430252507329
1176,p_ppp,The mountaineers in these places inspired [MASK] revolutions.,any,0,8,0.00024175728322006762
1177,p_ppp,Many of the mountaineers in these places inspired [MASK] revolutions.,any,0,10,0.0004315958358347416
1178,p_ppp,It is the case that the mountaineers in these places inspired [MASK] revolutions.,any,0,13,0.0013943667290732265
1179,p_nrel,The mountaineers which I have not studied inspired [MASK] revolutions.,any,1,10,0.010245424695312977
1180,p_nrel,Many of the mountaineers which I have not studied inspired [MASK] revolutions.,any,1,12,0.0027716937474906445
1181,p_nrel,It is the case that the mountaineers which I have not studied inspired [MASK] revolutions.,any,1,15,0.023948553949594498
1182,p_npp,The mountaineers in none of these places inspired [MASK] revolutions.,any,1,10,0.12565292418003082
1183,p_npp,Many of the mountaineers in none of these places inspired [MASK] revolutions.,any,1,12,0.005973883904516697
1184,p_npp,It is the case that mountaineers in none of these places inspired [MASK] revolutions.,any,1,14,0.05487118661403656
1185,n_pn,No mountaineers inspired [MASK] revolutions.,any,1,5,0.35000261664390564
1186,n_pn,None of the mountaineers inspired [MASK] revolutions.,any,1,7,0.29797324538230896
1187,n_pn,It is not the case that the mountaineers inspired [MASK] revolutions.,any,1,11,0.020876344293355942
1188,n_prel,No mountaineers which I have studied inspired [MASK] revolutions.,any,1,9,0.09591663628816605
1189,n_prel,None of the mountaineers which I have studied inspired [MASK] revolutions.,any,1,11,0.10570821911096573
1190,n_prel,It is not the case that the mountaineers which I have studied inspired [MASK] revolutions.,any,1,15,0.0035245572216808796
1191,n_ppp,No mountaineers in these places inspired [MASK] revolutions.,any,1,8,0.2145337164402008
1192,n_ppp,None of the mountaineers in these places inspired [MASK] revolutions.,any,1,10,0.20841634273529053
1193,n_ppp,It is not the case that mountaineers in these places inspired [MASK] revolutions.,any,1,13,0.010324666276574135
1194,n_nrel,No mountaineers which I have not studied inspired [MASK] revolutions.,any,1,10,0.12085895985364914
1195,n_nrel,None of the mountaineers which I have not have studied inspired [MASK] revolutions.,any,1,13,0.07337544858455658
1196,n_nrel,It is not the case that the mountaineers which I have not studied inspired [MASK] revolutions.,any,1,16,0.056469980627298355
1197,n_npp,No mountaineers in none of these places inspired [MASK] revolutions.,any,1,10,0.18109770119190216
1198,n_npp,None of the mountaineers in none of these places inspired [MASK] revolutions.,any,1,12,0.1722387671470642
1199,n_npp,It is not the case that mountaineers in none of these places inspired [MASK] revolutions.,any,1,15,0.05396334081888199
1200,p_pn,The mountaineers will change [MASK] lives.,any,0,6,1.0829310667759273e-05
1201,p_pn,Many of the mountaineers will change [MASK] lives.,any,0,8,1.363743990623334e-06
1202,p_pn,It is the case that the mountaineers will change [MASK] lives.,any,0,11,1.043716929416405e-05
1203,p_prel,The mountaineers which I have studied will change [MASK] lives.,any,0,10,3.219108111807145e-05
1204,p_prel,Many of the mountaineers which I have studied will change [MASK] lives.,any,0,12,7.729571734671481e-06
1205,p_prel,It is the case that mountaineers which I have studied will change [MASK] lives.,any,0,14,1.0333155842090491e-05
1206,p_ppp,The mountaineers in these places will change [MASK] lives.,any,0,9,1.0323602509743068e-05
1207,p_ppp,Many of the mountaineers in these places will change [MASK] lives.,any,0,11,2.337103978788946e-06
1208,p_ppp,It is the case that the mountaineers in these places will change [MASK] lives.,any,0,14,1.1625029401329812e-05
1209,p_nrel,The mountaineers which I have not studied will change [MASK] lives.,any,1,11,3.608974293456413e-05
1210,p_nrel,Many of the mountaineers which I have not studied will change [MASK] lives.,any,1,13,1.1039703167625703e-05
1211,p_nrel,It is the case that the mountaineers which I have not studied will change [MASK] lives.,any,1,16,1.6264040823443793e-05
1212,p_npp,The mountaineers in none of these places will change [MASK] lives.,any,1,11,0.00017878714425023645
1213,p_npp,Many of the mountaineers in none of these places will change [MASK] lives.,any,1,13,2.4314718757523224e-05
1214,p_npp,It is the case that mountaineers in none of these places will change [MASK] lives.,any,1,15,4.127900319872424e-05
1215,n_pn,No mountaineers will change [MASK] lives.,any,1,6,0.00034113411675207317
1216,n_pn,None of the mountaineers will change [MASK] lives.,any,1,8,0.0009062442113645375
1217,n_pn,It is not the case that the mountaineers will change [MASK] lives.,any,1,12,2.0035600755363703e-05
1218,n_prel,No mountaineers which I have studied will change [MASK] lives.,any,1,10,0.0004103238752577454
1219,n_prel,None of the mountaineers which I have studied will change [MASK] lives.,any,1,12,0.0005998074193485081
1220,n_prel,It is not the case that the mountaineers which I have studied will change [MASK] lives.,any,1,16,2.287397910549771e-05
1221,n_ppp,No mountaineers in these places will change [MASK] lives.,any,1,9,0.00041271536611020565
1222,n_ppp,None of the mountaineers in these places will change [MASK] lives.,any,1,11,0.0006167530664242804
1223,n_ppp,It is not the case that mountaineers in these places will change [MASK] lives.,any,1,14,1.0730688700277824e-05
1224,n_nrel,No mountaineers which I have not studied will change [MASK] lives.,any,1,11,0.00029516094946302474
1225,n_nrel,None of the mountaineers which I have not have studied will change [MASK] lives.,any,1,14,0.0005850574234500527
1226,n_nrel,It is not the case that the mountaineers which I have not studied will change [MASK] lives.,any,1,17,2.7442814825917594e-05
1227,n_npp,No mountaineers in none of these places will change [MASK] lives.,any,1,11,0.0003171666176058352
1228,n_npp,None of the mountaineers in none of these places will change [MASK] lives.,any,1,13,0.00040175559115596116
1229,n_npp,It is not the case that mountaineers in none of these places will change [MASK] lives.,any,1,16,3.856409966829233e-05
1230,p_pn,The mountaineers impress [MASK] ambassadors.,any,0,5,0.00011048158921767026
1231,p_pn,Many of the mountaineers impress [MASK] ambassadors.,any,0,7,0.0001492959272582084
1232,p_pn,It is the case that the mountaineers impress [MASK] ambassadors.,any,0,10,0.00037370307836681604
1233,p_prel,The mountaineers which I have studied impress [MASK] ambassadors.,any,0,9,0.0003467742062639445
1234,p_prel,Many of the mountaineers which I have studied impress [MASK] ambassadors.,any,0,11,0.00035014189779758453
1235,p_prel,It is the case that mountaineers which I have studied impress [MASK] ambassadors.,any,0,13,0.0007179509266279638
1236,p_ppp,The mountaineers in these places impress [MASK] ambassadors.,any,0,8,0.0004480681091081351
1237,p_ppp,Many of the mountaineers in these places impress [MASK] ambassadors.,any,0,10,0.000420865515479818
1238,p_ppp,It is the case that the mountaineers in these places impress [MASK] ambassadors.,any,0,13,0.0006452812231145799
1239,p_nrel,The mountaineers which I have not studied impress [MASK] ambassadors.,any,1,10,0.0006449043867178261
1240,p_nrel,Many of the mountaineers which I have not studied impress [MASK] ambassadors.,any,1,12,0.0006053700926713645
1241,p_nrel,It is the case that the mountaineers which I have not studied impress [MASK] ambassadors.,any,1,15,0.001102991751395166
1242,p_npp,The mountaineers in none of these places impress [MASK] ambassadors.,any,1,10,0.0022994009777903557
1243,p_npp,Many of the mountaineers in none of these places impress [MASK] ambassadors.,any,1,12,0.0012683781096711755
1244,p_npp,It is the case that mountaineers in none of these places impress [MASK] ambassadors.,any,1,14,0.0048033627681434155
1245,n_pn,No mountaineers impress [MASK] ambassadors.,any,1,5,0.0057823192328214645
1246,n_pn,None of the mountaineers impress [MASK] ambassadors.,any,1,7,0.001995962578803301
1247,n_pn,It is not the case that the mountaineers impress [MASK] ambassadors.,any,1,11,0.0008825998520478606
1248,n_prel,No mountaineers which I have studied impress [MASK] ambassadors.,any,1,9,0.010148859582841396
1249,n_prel,None of the mountaineers which I have studied impress [MASK] ambassadors.,any,1,11,0.006645313464105129
1250,n_prel,It is not the case that the mountaineers which I have studied impress [MASK] ambassadors.,any,1,15,0.0007463055662810802
1251,n_ppp,No mountaineers in these places impress [MASK] ambassadors.,any,1,8,0.007478950545191765
1252,n_ppp,None of the mountaineers in these places impress [MASK] ambassadors.,any,1,10,0.0034278160892426968
1253,n_ppp,It is not the case that mountaineers in these places impress [MASK] ambassadors.,any,1,13,0.0014621565351262689
1254,n_nrel,No mountaineers which I have not studied impress [MASK] ambassadors.,any,1,10,0.009310871362686157
1255,n_nrel,None of the mountaineers which I have not have studied impress [MASK] ambassadors.,any,1,13,0.006310352589935064
1256,n_nrel,It is not the case that the mountaineers which I have not studied impress [MASK] ambassadors.,any,1,16,0.0017946468433365226
1257,n_npp,No mountaineers in none of these places impress [MASK] ambassadors.,any,1,10,0.0036633687559515238
1258,n_npp,None of the mountaineers in none of these places impress [MASK] ambassadors.,any,1,12,0.0033438196405768394
1259,n_npp,It is not the case that mountaineers in none of these places impress [MASK] ambassadors.,any,1,15,0.005387644283473492
1260,p_pn,The planets have done [MASK] harm.,any,0,6,0.00022326668840833008
1261,p_pn,Many of the planets have done [MASK] harm.,any,0,8,0.0005760291242040694
1262,p_pn,It is the case that the planets have done [MASK] harm.,any,0,11,0.0005352612934075296
1263,p_prel,The planets which I have studied have done [MASK] harm.,any,0,10,0.00016309303464367986
1264,p_prel,Many of the planets which I have studied have done [MASK] harm.,any,0,12,0.0012522260658442974
1265,p_prel,It is the case that planets which I have studied have done [MASK] harm.,any,0,14,0.0008999889832921326
1266,p_ppp,The planets in these places have done [MASK] harm.,any,0,9,0.0002753704902715981
1267,p_ppp,Many of the planets in these places have done [MASK] harm.,any,0,11,0.0008038647356443107
1268,p_ppp,It is the case that the planets in these places have done [MASK] harm.,any,0,14,0.0006238388596102595
1269,p_nrel,The planets which I have not studied have done [MASK] harm.,any,1,11,0.0013790002558380365
1270,p_nrel,Many of the planets which I have not studied have done [MASK] harm.,any,1,13,0.006842872593551874
1271,p_nrel,It is the case that the planets which I have not studied have done [MASK] harm.,any,1,16,0.004035051912069321
1272,p_npp,The planets in none of these places have done [MASK] harm.,any,1,11,0.7693164348602295
1273,p_npp,Many of the planets in none of these places have done [MASK] harm.,any,1,13,0.6857830286026001
1274,p_npp,It is the case that planets in none of these places have done [MASK] harm.,any,1,15,0.8244926333427429
